"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Cotton",1152,"Light Mixed Woven Cotton",115210,"Textiles",11,67682,2019
"Cotton",1152,"Heavy Mixed Woven Cotton",115211,"Textiles",11,284,2019
"Cotton",1152,"Other Cotton Fabrics",115212,"Textiles",11,129278.00000000001,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Jute and Other Textile Fibers",115303,"Textiles",11,48427,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Coconut and Other Vegetable Fibers",115305,"Textiles",11,632121,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Jute Yarn",115307,"Textiles",11,138,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Jute Woven Fabric",115310,"Textiles",11,103.00000000000001,2019
"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",1153,"Other Vegetable Fibers Fabric",115311,"Textiles",11,496,2019
"Man-made filaments",1154,"Artificial Filament Sewing Thread",115401,"Textiles",11,11405867,2019
"Man-made filaments",1154,"Non-Retail Synthetic Filament Yarn",115402,"Textiles",11,10958376,2019
"Man-made filaments",1154,"Non-Retail Artificial Filament Yarn",115403,"Textiles",11,8367,2019
"Man-made filaments",1154,"Synthetic Monofilament",115404,"Textiles",11,72439,2019
"Man-made filaments",1154,"Retail Artificial Filament Yarn",115406,"Textiles",11,9220,2019
"Man-made filaments",1154,"Synthetic Filament Yarn Woven Fabric",115407,"Textiles",11,656479,2019
"Man-made filaments",1154,"Artificial Filament Yarn Woven Fabric",115408,"Textiles",11,35428.00000000001,2019
"Man-made staple fibres",1155,"Synthetic Filament Tow",115501,"Textiles",11,1586,2019
"Man-made staple fibres",1155,"Artificial Filament Tow",115502,"Textiles",11,209,2019
"Man-made staple fibres",1155,"Unprocessed Synthetic Staple Fibers",115503,"Textiles",11,167032,2019
"Man-made staple fibres",1155,"Non-Retail Artificial Staple Fibers Sewing Thread",115508,"Textiles",11,1526587,2019
"Man-made staple fibres",1155,"Non-Retail Synthetic Staple Fibers Yarn",115509,"Textiles",11,1691461,2019
"Man-made staple fibres",1155,"Non-Retail Artificial Staple Fibers Yarn",115510,"Textiles",11,221462,2019
"Man-made staple fibres",1155,"Retail Artificial Staple Fibers Yarn",115511,"Textiles",11,173,2019
"Man-made staple fibres",1155,"Synthetic Fabrics",115512,"Textiles",11,8083,2019
"Man-made staple fibres",1155,"Light Synthetic Cotton Fabrics",115513,"Textiles",11,35416,2019
"Man-made staple fibres",1155,"Heavy Synthetic Cotton Fabrics",115514,"Textiles",11,7438,2019
"Man-made staple fibres",1155,"Other Synthetic Fabrics",115515,"Textiles",11,82856,2019
"Man-made staple fibres",1155,"Woven Fabric of Synthetic Staple Fibers",115516,"Textiles",11,20431,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Wadding",115601,"Textiles",11,243413,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Felt",115602,"Textiles",11,186797,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Non-woven Textiles",115603,"Textiles",11,254091,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Rubber Textiles",115604,"Textiles",11,6506,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Metallic Yarn",115605,"Textiles",11,94,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Twine and Rope",115607,"Textiles",11,5198832,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Netting",115608,"Textiles",11,117955,2019
"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",1156,"Other Articles of Twine and Rope",115609,"Textiles",11,36696,2019
"Carpets and other textile floor coverings",1157,"Knotted Carpets",115701,"Textiles",11,4394,2019
"Carpets and other textile floor coverings",1157,"Hand-Woven Rugs",115702,"Textiles",11,34741,2019
"Carpets and other textile floor coverings",1157,"Tufted Carpets",115703,"Textiles",11,42482,2019
"Carpets and other textile floor coverings",1157,"Other Carpets",115705,"Textiles",11,12331,2019
"Woven fabrics",1158,"Woven Fabrics",115801,"Textiles",11,886738,2019
"Woven fabrics",1158,"Terry Fabric",115802,"Textiles",11,271,2019
"Woven fabrics",1158,"Tulles and Net Fabric",115804,"Textiles",11,14173,2019
"Woven fabrics",1158,"Hand-Woven Tapestries",115805,"Textiles",11,5415,2019
"Woven fabrics",1158,"Narrow Woven Fabric",115806,"Textiles",11,2029600,2019
"Woven fabrics",1158,"Labels",115807,"Textiles",11,444740,2019
"Woven fabrics",1158,"Ornamental Trimmings",115808,"Textiles",11,236,2019
"Woven fabrics",1158,"Metallic Fabric",115809,"Textiles",11,1564,2019
"Woven fabrics",1158,"Embroidery",115810,"Textiles",11,33607,2019
"Woven fabrics",1158,"Quilted Textiles",115811,"Textiles",11,1912,2019
"Textile fabrics",1159,"Gum Coated Textile Fabric",115901,"Textiles",11,1779,2019
"Textile fabrics",1159,"Polyamide Fabric",115902,"Textiles",11,15057,2019
"Textile fabrics",1159,"Plastic Coated Textile Fabric",115903,"Textiles",11,9488374,2019
"Textile fabrics",1159,"Linoleum",115904,"Textiles",11,606,2019
"Textile fabrics",1159,"Textile Wall Coverings",115905,"Textiles",11,32000,2019
"Textile fabrics",1159,"Rubber Textile Fabric",115906,"Textiles",11,423151,2019
"Textile fabrics",1159,"Coated Textile Fabric",115907,"Textiles",11,4983,2019
"Textile fabrics",1159,"Hose Piping Textiles",115909,"Textiles",11,361336,2019
"Textile fabrics",1159,"Conveyor Belt Textiles",115910,"Textiles",11,4650,2019
"Textile fabrics",1159,"Technical Use Textiles",115911,"Textiles",11,18606814,2019
"Knitted or chrocheted fabrics",1160,"Pile Fabric",116001,"Textiles",11,7617,2019
"Knitted or chrocheted fabrics",1160,"Light Rubberized Knitted Fabric",116002,"Textiles",11,959694,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Men's Coats",116101,"Textiles",11,19530,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Women's Coats",116102,"Textiles",11,8796,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Men's Suits",116103,"Textiles",11,776824,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Women's Suits",116104,"Textiles",11,298322,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Men's Shirts",116105,"Textiles",11,101564,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Women's Shirts",116106,"Textiles",11,68230,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Men's Undergarments",116107,"Textiles",11,80739,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Women's Undergarments",116108,"Textiles",11,54760,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit T-shirts",116109,"Textiles",11,1232329,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Sweaters",116110,"Textiles",11,275800,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Babies' Garments",116111,"Textiles",11,55111,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Active Wear",116112,"Textiles",11,52560,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Garments of Impregnated Fabric",116113,"Textiles",11,3994,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Other Knit Garments",116114,"Textiles",11,658057,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Socks and Hosiery",116115,"Textiles",11,31209603,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Knit Gloves",116116,"Textiles",11,61567,2019
"Knitted or crocheted apparel and clothing accessories",1161,"Other Knit Clothing Accessories",116117,"Textiles",11,83050,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Men's Coats",116201,"Textiles",11,188182,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Women's Coats",116202,"Textiles",11,57311,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Men's Suits",116203,"Textiles",11,2864326,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Women's Suits",116204,"Textiles",11,1316035,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Men's Shirts",116205,"Textiles",11,567287,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Women's Shirts",116206,"Textiles",11,241173,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Men's Undergarments",116207,"Textiles",11,299424,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Women's Undergarments",116208,"Textiles",11,168015,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Babies' Garments",116209,"Textiles",11,51130,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Felt or Coated Fabric Garments",116210,"Textiles",11,213535,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Active Wear",116211,"Textiles",11,287757,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Other Women's Undergarments",116212,"Textiles",11,7956717,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Handkerchiefs",116213,"Textiles",11,181,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Scarves",116214,"Textiles",11,91720,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Neck Ties",116215,"Textiles",11,5053,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Non-Knit Gloves",116216,"Textiles",11,8539,2019
"Non-knit or crocheted apparel and clothing accessories",1162,"Other Non-Knit Clothing Accessories",116217,"Textiles",11,135025,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Blankets",116301,"Textiles",11,444127,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"House Linens",116302,"Textiles",11,657739,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Window Dressings",116303,"Textiles",11,379215,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Bedspreads",116304,"Textiles",11,946699,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Packing Bags",116305,"Textiles",11,766785,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Awnings, Tents, and Sails",116306,"Textiles",11,352512,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Other Cloth Articles",116307,"Textiles",11,2745999,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Packaged Sewing Sets",116308,"Textiles",11,219,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Used Clothing",116309,"Textiles",11,339097,2019
"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1163,"Textile Scraps",116310,"Textiles",11,47005,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Waterproof Footwear",126401,"Footwear and Headwear",12,119110,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Rubber Footwear",126402,"Footwear and Headwear",12,472453,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Leather Footwear",126403,"Footwear and Headwear",12,1369722,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Textile Footwear",126404,"Footwear and Headwear",12,133920,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Other Footwear",126405,"Footwear and Headwear",12,32986,2019
"Footwear; gaiters and the like; parts of such articles",1264,"Footwear Parts",126406,"Footwear and Headwear",12,79779,2019
"Headgear and parts thereof",1265,"Hat Forms",126501,"Footwear and Headwear",12,2,2019
"Headgear and parts thereof",1265,"Hat Shapes",126502,"Footwear and Headwear",12,5,2019
"Headgear and parts thereof",1265,"Hats",126504,"Footwear and Headwear",12,2639,2019
"Headgear and parts thereof",1265,"Knitted Hats",126505,"Footwear and Headwear",12,499611.99999999994,2019
"Headgear and parts thereof",1265,"Other Headwear",126506,"Footwear and Headwear",12,306768,2019
"Headgear and parts thereof",1265,"Headbands and Linings",126507,"Footwear and Headwear",12,22223,2019
"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1266,"Umbrellas",126601,"Footwear and Headwear",12,91661,2019
"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1266,"Walking Sticks",126602,"Footwear and Headwear",12,7895,2019
"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",1266,"Umbrella and Walking Stick Accessories",126603,"Footwear and Headwear",12,6940,2019
"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1267,"Artificial Vegetation",126702,"Footwear and Headwear",12,22048,2019
"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1267,"Processed Hair",126703,"Footwear and Headwear",12,2087,2019
"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1267,"Fake Hair",126704,"Footwear and Headwear",12,4104,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Curbstones",136801,"Stone And Glass",13,52006,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Building Stone",136802,"Stone And Glass",13,26887,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Slate",136803,"Stone And Glass",13,26308.999999999996,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Milling Stones",136804,"Stone And Glass",13,108364,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Abrasive Powder",136805,"Stone And Glass",13,10586211,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Rock Wool",136806,"Stone And Glass",13,29924,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Asphalt",136807,"Stone And Glass",13,9205,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Vegetable Fiber",136808,"Stone And Glass",13,236792,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Plaster Articles",136809,"Stone And Glass",13,122598.00000000001,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Cement Articles",136810,"Stone And Glass",13,1150278,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Asbestos Cement Articles",136811,"Stone And Glass",13,17166656,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Asbestos Fibres",136812,"Stone And Glass",13,572,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Friction Material",136813,"Stone And Glass",13,514.0000000000001,2019
"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1368,"Other Stone Articles",136815,"Stone And Glass",13,396081,2019
"Ceramic products",1369,"Bricks",136901,"Stone And Glass",13,3727,2019
"Ceramic products",1369,"Refractory Bricks",136902,"Stone And Glass",13,61296.99999999999,2019
"Ceramic products",1369,"Refractory Ceramics",136903,"Stone And Glass",13,34537,2019
"Ceramic products",1369,"Ceramic Bricks",136904,"Stone And Glass",13,44255.99999999999,2019
"Ceramic products",1369,"Unglazed Ceramics",136907,"Stone And Glass",13,2065155,2019
"Ceramic products",1369,"Laboratory Ceramic Ware",136909,"Stone And Glass",13,29880,2019
"Ceramic products",1369,"Bathroom Ceramics",136910,"Stone And Glass",13,1390890.9999999998,2019
"Ceramic products",1369,"Porcelain Tableware",136911,"Stone And Glass",13,38247,2019
"Ceramic products",1369,"Ceramic Tableware",136912,"Stone And Glass",13,104315,2019
"Ceramic products",1369,"Ornamental Ceramics",136913,"Stone And Glass",13,136899,2019
"Ceramic products",1369,"Other Ceramic Articles",136914,"Stone And Glass",13,99042,2019
"Glass and glassware",1370,"Glass Scraps",137001,"Stone And Glass",13,546,2019
"Glass and glassware",1370,"Glass Balls",137002,"Stone And Glass",13,500,2019
"Glass and glassware",1370,"Cast or Rolled Glass",137003,"Stone And Glass",13,661528,2019
"Glass and glassware",1370,"Blown Glass",137004,"Stone And Glass",13,78334,2019
"Glass and glassware",1370,"Float Glass",137005,"Stone And Glass",13,1135847,2019
"Glass and glassware",1370,"Glass with Edge Workings",137006,"Stone And Glass",13,5798,2019
"Glass and glassware",1370,"Safety Glass",137007,"Stone And Glass",13,2661967,2019
"Glass and glassware",1370,"Insulating Glass",137008,"Stone And Glass",13,33755,2019
"Glass and glassware",1370,"Glass Mirrors",137009,"Stone And Glass",13,420095,2019
"Glass and glassware",1370,"Glass Bottles",137010,"Stone And Glass",13,88872120,2019
"Glass and glassware",1370,"Glass Bulbs",137011,"Stone And Glass",13,760,2019
"Glass and glassware",1370,"Interior Decorative Glassware",137013,"Stone And Glass",13,1496441,2019
"Glass and glassware",1370,"Eyewear and Clock Glass",137015,"Stone And Glass",13,2,2019
"Glass and glassware",1370,"Glass Bricks",137016,"Stone And Glass",13,1094270,2019
"Glass and glassware",1370,"Laboratory Glassware",137017,"Stone And Glass",13,9856757,2019
"Glass and glassware",1370,"Glass Beads",137018,"Stone And Glass",13,35142,2019
"Glass and glassware",1370,"Glass Fibers",137019,"Stone And Glass",13,14289782,2019
"Glass and glassware",1370,"Other Glass Articles",137020,"Stone And Glass",13,50458,2019
"Precious metals, gems and jewelry",1471,"Pearls",147101,"Precious Metals",14,288.00000000000006,2019
"Precious metals, gems and jewelry",1471,"Diamonds",147102,"Precious Metals",14,33546,2019
"Precious metals, gems and jewelry",1471,"Precious Stones",147103,"Precious Metals",14,13340,2019
"Precious metals, gems and jewelry",1471,"Synthetic Reconstructed Jewellery Stones",147104,"Precious Metals",14,1456.9999999999998,2019
"Precious metals, gems and jewelry",1471,"Silver",147106,"Precious Metals",14,159435,2019
"Precious metals, gems and jewelry",1471,"Gold",147108,"Precious Metals",14,29912825.000000004,2019
"Precious metals, gems and jewelry",1471,"Gold Clad Metals",147109,"Precious Metals",14,202503.00000000003,2019
"Precious metals, gems and jewelry",1471,"Platinum",147110,"Precious Metals",14,7134529,2019
"Precious metals, gems and jewelry",1471,"Platinum Clad Metals",147111,"Precious Metals",14,1219311,2019
"Precious metals, gems and jewelry",1471,"Precious Metal Scraps",147112,"Precious Metals",14,5372195,2019
"Precious metals, gems and jewelry",1471,"Jewellery",147113,"Precious Metals",14,2865945,2019
"Precious metals, gems and jewelry",1471,"Metal-Clad Products",147114,"Precious Metals",14,14077,2019
"Precious metals, gems and jewelry",1471,"Other Precious Metal Products",147115,"Precious Metals",14,597506,2019
"Precious metals, gems and jewelry",1471,"Pearl Products",147116,"Precious Metals",14,40732,2019
"Precious metals, gems and jewelry",1471,"Imitation Jewellery",147117,"Precious Metals",14,4681069,2019
"Precious metals, gems and jewelry",1471,"Coin",147118,"Precious Metals",14,16504,2019
"Iron and steel",1572,"Ferroalloys",157202,"Metals",15,2241689,2019
"Iron and steel",1572,"Iron Reductions",157203,"Metals",15,1432,2019
"Iron and steel",1572,"Scrap Iron",157204,"Metals",15,24359022,2019
"Iron and steel",1572,"Iron Powder",157205,"Metals",15,211970,2019
"Iron and steel",1572,"Iron Ingots",157206,"Metals",15,3897277,2019
"Iron and steel",1572,"Semi-Finished Iron",157207,"Metals",15,55878.00000000001,2019
"Iron and steel",1572,"Hot-Rolled Iron",157208,"Metals",15,224933,2019
"Iron and steel",1572,"Cold-Rolled Iron",157209,"Metals",15,498979.99999999994,2019
"Iron and steel",1572,"Coated Flat-Rolled Iron",157210,"Metals",15,37903800,2019
"Iron and steel",1572,"Large Flat-Rolled Iron",157211,"Metals",15,195500,2019
"Iron and steel",1572,"Large Coated Flat-Rolled Iron",157212,"Metals",15,1806651,2019
"Iron and steel",1572,"Hot-Rolled Iron Bars",157213,"Metals",15,9.000000000000002,2019
"Iron and steel",1572,"Raw Iron Bars",157214,"Metals",15,58939206,2019
"Iron and steel",1572,"Other Iron Bars",157215,"Metals",15,688187,2019
"Iron and steel",1572,"Iron Blocks",157216,"Metals",15,9178837,2019
"Iron and steel",1572,"Iron Wire",157217,"Metals",15,5092674.000000001,2019
"Iron and steel",1572,"Stainless Steel Ingots",157218,"Metals",15,9841,2019
"Iron and steel",1572,"Large Flat-Rolled Stainless Steel",157219,"Metals",15,503921,2019
"Iron and steel",1572,"Flat-Rolled Stainless Steel",157220,"Metals",15,453661.00000000006,2019
"Iron and steel",1572,"Hot-Rolled Stainless Steel Bars",157221,"Metals",15,1311,2019
"Iron and steel",1572,"Other Stainless Steel Bars",157222,"Metals",15,319866,2019
"Iron and steel",1572,"Stainless Steel Wire",157223,"Metals",15,5234414,2019
"Iron and steel",1572,"Steel Ingots",157224,"Metals",15,4064,2019
"Iron and steel",1572,"Flat Flat-Rolled Steel",157225,"Metals",15,79540,2019
"Iron and steel",1572,"Flat-Rolled Iron",157226,"Metals",15,300887,2019
"Iron and steel",1572,"Steel Bars",157227,"Metals",15,1326505,2019
"Iron and steel",1572,"Other Steel Bars",157228,"Metals",15,667604,2019
"Iron and steel",1572,"Steel Wire",157229,"Metals",15,267167,2019
"Iron or steel articles",1573,"Iron Sheet Piling",157301,"Metals",15,4473,2019
"Iron or steel articles",1573,"Iron Railway Products",157302,"Metals",15,419,2019
"Iron or steel articles",1573,"Cast Iron Pipes",157303,"Metals",15,41993,2019
"Iron or steel articles",1573,"Iron Pipes",157304,"Metals",15,2695428,2019
"Iron or steel articles",1573,"Other Large Iron Pipes",157305,"Metals",15,18394,2019
"Iron or steel articles",1573,"Other Small Iron Pipes",157306,"Metals",15,28168389,2019
"Iron or steel articles",1573,"Iron Pipe Fittings",157307,"Metals",15,1016422,2019
"Iron or steel articles",1573,"Iron Structures",157308,"Metals",15,8261072,2019
"Iron or steel articles",1573,"Large Iron Containers",157309,"Metals",15,1327971,2019
"Iron or steel articles",1573,"Small Iron Containers",157310,"Metals",15,11573436,2019
"Iron or steel articles",1573,"Iron Gas Containers",157311,"Metals",15,1150343,2019
"Iron or steel articles",1573,"Stranded Iron Wire",157312,"Metals",15,1556847.0000000002,2019
"Iron or steel articles",1573,"Barbed Wire",157313,"Metals",15,4785718,2019
"Iron or steel articles",1573,"Iron Cloth",157314,"Metals",15,3562487,2019
"Iron or steel articles",1573,"Iron Chains",157315,"Metals",15,326713,2019
"Iron or steel articles",1573,"Iron Anchors",157316,"Metals",15,11387,2019
"Iron or steel articles",1573,"Iron Nails",157317,"Metals",15,291599,2019
"Iron or steel articles",1573,"Iron Fasteners",157318,"Metals",15,1685793,2019
"Iron or steel articles",1573,"Iron Sewing Needles",157319,"Metals",15,25844,2019
"Iron or steel articles",1573,"Iron Springs",157320,"Metals",15,119702,2019
"Iron or steel articles",1573,"Iron Stovetops",157321,"Metals",15,712176,2019
"Iron or steel articles",1573,"Iron Radiators",157322,"Metals",15,403807,2019
"Iron or steel articles",1573,"Iron Housewares",157323,"Metals",15,529168,2019
"Iron or steel articles",1573,"Iron Toiletry",157324,"Metals",15,309661,2019
"Iron or steel articles",1573,"Other Cast Iron Products",157325,"Metals",15,718155,2019
"Iron or steel articles",1573,"Other Iron Products",157326,"Metals",15,33591116,2019
"Copper and articles thereof",1574,"Raw Copper",157402,"Metals",15,256906.99999999997,2019
"Copper and articles thereof",1574,"Refined Copper",157403,"Metals",15,986507,2019
"Copper and articles thereof",1574,"Scrap Copper",157404,"Metals",15,19166963,2019
"Copper and articles thereof",1574,"Copper Powder",157406,"Metals",15,4529,2019
"Copper and articles thereof",1574,"Copper Bars",157407,"Metals",15,350524,2019
"Copper and articles thereof",1574,"Copper Wire",157408,"Metals",15,1575251,2019
"Copper and articles thereof",1574,"Copper Plating",157409,"Metals",15,200880,2019
"Copper and articles thereof",1574,"Copper Foil",157410,"Metals",15,28618,2019
"Copper and articles thereof",1574,"Copper Pipes",157411,"Metals",15,91597,2019
"Copper and articles thereof",1574,"Copper Pipe Fittings",157412,"Metals",15,1678253,2019
"Copper and articles thereof",1574,"Stranded Copper Wire",157413,"Metals",15,450792,2019
"Copper and articles thereof",1574,"Copper Fasteners",157415,"Metals",15,43945,2019
"Copper and articles thereof",1574,"Copper Housewares",157418,"Metals",15,27097,2019
"Copper and articles thereof",1574,"Other Copper Products",157419,"Metals",15,2664953,2019
"Nickel and articles thereof",1575,"Scrap Nickel",157503,"Metals",15,40245,2019
"Nickel and articles thereof",1575,"Nickel Bars",157505,"Metals",15,26141773,2019
"Nickel and articles thereof",1575,"Nickel Pipes",157507,"Metals",15,1112018,2019
"Nickel and articles thereof",1575,"Other Nickel Products",157508,"Metals",15,707818,2019
"Aluminium and articles thereof",1576,"Raw Aluminium",157601,"Metals",15,2231867,2019
"Aluminium and articles thereof",1576,"Scrap Aluminium",157602,"Metals",15,25057357,2019
"Aluminium and articles thereof",1576,"Aluminium Bars",157604,"Metals",15,9025860,2019
"Aluminium and articles thereof",1576,"Aluminium Wire",157605,"Metals",15,983307,2019
"Aluminium and articles thereof",1576,"Aluminium Plating",157606,"Metals",15,6218952,2019
"Aluminium and articles thereof",1576,"Aluminium Foil",157607,"Metals",15,13754309,2019
"Aluminium and articles thereof",1576,"Aluminium Pipes",157608,"Metals",15,85337,2019
"Aluminium and articles thereof",1576,"Aluminium Pipe Fittings",157609,"Metals",15,40451,2019
"Aluminium and articles thereof",1576,"Aluminium Structures",157610,"Metals",15,1285480,2019
"Aluminium and articles thereof",1576,"Large Aluminium Containers",157611,"Metals",15,4361,2019
"Aluminium and articles thereof",1576,"Aluminium Cans",157612,"Metals",15,5171199,2019
"Aluminium and articles thereof",1576,"Aluminium Gas Containers",157613,"Metals",15,33581,2019
"Aluminium and articles thereof",1576,"Stranded Aluminium Wire",157614,"Metals",15,2431784,2019
"Aluminium and articles thereof",1576,"Aluminium Housewares",157615,"Metals",15,197751,2019
"Aluminium and articles thereof",1576,"Other Aluminium Products",157616,"Metals",15,3753383,2019
"Lead and articles thereof",1578,"Raw Lead",157801,"Metals",15,15104809,2019
"Lead and articles thereof",1578,"Scrap Lead",157802,"Metals",15,222180,2019
"Lead and articles thereof",1578,"Lead Sheets",157804,"Metals",15,416692.99999999994,2019
"Lead and articles thereof",1578,"Other Lead Products",157806,"Metals",15,504,2019
"Zinc and articles thereof",1579,"Raw Zinc",157901,"Metals",15,23698,2019
"Zinc and articles thereof",1579,"Scrap Waste",157902,"Metals",15,288541,2019
"Zinc and articles thereof",1579,"Zinc Bars",157904,"Metals",15,9.000000000000002,2019
"Zinc and articles thereof",1579,"Zinc Sheets",157905,"Metals",15,760,2019
"Zinc and articles thereof",1579,"Other Zinc Products",157907,"Metals",15,119483,2019
"Tin; articles thereof",1580,"Raw Tin",158001,"Metals",15,144508,2019
"Tin; articles thereof",1580,"Scrap Tin",158002,"Metals",15,232749,2019
"Tin; articles thereof",1580,"Tin Bars",158003,"Metals",15,68,2019
"Tin; articles thereof",1580,"Other Tin Products",158007,"Metals",15,7386,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Tungsten",158101,"Metals",15,330461,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Molybdenum",158102,"Metals",15,462,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Tantalum",158103,"Metals",15,52086.99999999999,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Cobalt",158105,"Metals",15,4023091,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Bismuth",158106,"Metals",15,1560,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Titanium",158108,"Metals",15,73345,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Zirconium",158109,"Metals",15,600,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Other Metals",158112,"Metals",15,393888,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Cermets",158113,"Metals",15,2455,2019
"Tools and cutlery",1582,"Garden Tools",158201,"Metals",15,40092,2019
